date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
11-03-2024,SKU051,880,0,15,726
11-03-2024,SKU058,184,399,18,307
11-03-2024,SKU062,674,0,6,328
11-03-2024,SKU063,365,0,10,329
11-03-2024,SKU070,272,0,8,250
11-03-2024,SKU077,127,400,17,294
11-03-2024,SKU078,237,571,8,249
11-03-2024,SKU080,104,238,12,135
11-03-2024,SKU083,1044,0,20,828
11-03-2024,SKU092,123,0,10,116
11-03-2024,SKU094,368,0,18,290
12-03-2024,SKU006,404,0,13,248
12-03-2024,SKU008,418,0,6,390
12-03-2024,SKU017,349,0,12,318
12-03-2024,SKU018,309,0,12,264
12-03-2024,SKU019,80,255,19,205
12-03-2024,SKU027,695,0,7,268
12-03-2024,SKU029,214,0,15,166
12-03-2024,SKU051,844,0,15,726
12-03-2024,SKU058,168,399,18,307
12-03-2024,SKU062,644,0,6,328
12-03-2024,SKU063,338,0,10,329
12-03-2024,SKU070,251,0,8,250
12-03-2024,SKU077,114,400,17,294
12-03-2024,SKU078,215,571,8,249
12-03-2024,SKU080,97,238,12,135
12-03-2024,SKU083,1008,0,20,828
12-03-2024,SKU092,117,0,10,116
12-03-2024,SKU094,360,0,18,290
13-03-2024,SKU006,391,0,13,248
13-03-2024,SKU008,387,1061,6,390
13-03-2024,SKU017,332,0,12,318
13-03-2024,SKU018,295,0,12,264
13-03-2024,SKU019,73,255,19,205
13-03-2024,SKU027,671,0,7,268
13-03-2024,SKU029,207,0,15,166
13-03-2024,SKU051,814,0,15,726
13-03-2024,SKU058,156,399,18,307
13-03-2024,SKU062,615,0,6,328
13-03-2024,SKU063,316,656,10,329
13-03-2024,SKU070,229,576,8,250
13-03-2024,SKU077,102,400,17,294
13-03-2024,SKU078,194,571,8,249
13-03-2024,SKU080,90,238,12,135
13-03-2024,SKU083,974,0,20,828
13-03-2024,SKU092,110,230,10,116
13-03-2024,SKU094,347,0,18,290
14-03-2024,SKU006,379,0,13,248
14-03-2024,SKU008,356,1061,6,390
14-03-2024,SKU017,317,560,12,318
14-03-2024,SKU018,280,0,12,264
14-03-2024,SKU019,63,255,19,205
14-03-2024,SKU027,646,0,7,268
14-03-2024,SKU029,198,0,15,166
14-03-2024,SKU051,782,0,15,726
14-03-2024,SKU058,144,399,18,307
14-03-2024,SKU062,584,0,6,328
14-03-2024,SKU063,293,656,10,329
14-03-2024,SKU070,214,576,8,250
14-03-2024,SKU077,93,400,17,294
14-03-2024,SKU078,176,571,8,249
14-03-2024,SKU080,83,238,12,135
14-03-2024,SKU083,941,0,20,828
14-03-2024,SKU092,103,230,10,116
14-03-2024,SKU094,335,0,18,290
15-03-2024,SKU006,365,0,13,248
15-03-2024,SKU008,321,1061,6,390
15-03-2024,SKU017,301,560,12,318
15-03-2024,SKU018,270,0,12,264
15-03-2024,SKU019,55,255,19,205
15-03-2024,SKU027,625,0,7,268
15-03-2024,SKU029,190,0,15,166
15-03-2024,SKU051,753,0,15,726
15-03-2024,SKU058,133,399,18,307
15-03-2024,SKU062,560,0,6,328
15-03-2024,SKU063,273,656,10,329
15-03-2024,SKU070,196,576,8,250
15-03-2024,SKU077,78,400,17,294
15-03-2024,SKU078,154,571,8,249
15-03-2024,SKU080,76,238,12,135
15-03-2024,SKU083,907,0,20,828
15-03-2024,SKU092,95,230,10,116
15-03-2024,SKU094,325,0,18,290
16-03-2024,SKU006,348,0,13,248
16-03-2024,SKU008,284,1061,6,390
16-03-2024,SKU017,286,560,12,318
16-03-2024,SKU018,252,463,12,264
16-03-2024,SKU019,45,255,19,205
16-03-2024,SKU027,599,0,7,268
16-03-2024,SKU029,183,0,15,166
16-03-2024,SKU051,712,1087,15,726
16-03-2024,SKU058,117,399,18,307
16-03-2024,SKU062,523,0,6,328
16-03-2024,SKU063,247,656,10,329
16-03-2024,SKU070,175,576,8,250
16-03-2024,SKU077,462,0,17,294
16-03-2024,SKU078,134,571,8,249
16-03-2024,SKU080,69,238,12,135
16-03-2024,SKU083,870,0,20,828
16-03-2024,SKU092,84,230,10,116
16-03-2024,SKU094,311,0,18,290
17-03-2024,SKU006,332,0,13,248
17-03-2024,SKU008,249,1061,6,390
17-03-2024,SKU017,262,560,12,318
17-03-2024,SKU018,230,463,12,264
17-03-2024,SKU019,290,0,19,205
17-03-2024,SKU027,571,0,7,268
17-03-2024,SKU029,175,0,15,166
17-03-2024,SKU051,675,1087,15,726
17-03-2024,SKU058,104,399,18,307
17-03-2024,SKU062,487,0,6,328
17-03-2024,SKU063,221,656,10,329
17-03-2024,SKU070,150,576,8,250
17-03-2024,SKU077,445,0,17,294
17-03-2024,SKU078,110,571,8,249
17-03-2024,SKU080,59,238,12,135
17-03-2024,SKU083,829,0,20,828
17-03-2024,SKU092,76,230,10,116
17-03-2024,SKU094,298,0,18,290
18-03-2024,SKU006,320,0,13,248
18-03-2024,SKU008,218,1061,6,390
18-03-2024,SKU017,242,560,12,318
18-03-2024,SKU018,216,463,12,264
18-03-2024,SKU019,281,0,19,205
18-03-2024,SKU027,547,0,7,268
18-03-2024,SKU029,167,0,15,166
18-03-2024,SKU051,637,1087,15,726
18-03-2024,SKU058,92,399,18,307
18-03-2024,SKU062,463,0,6,328
18-03-2024,SKU063,204,656,10,329
18-03-2024,SKU070,136,576,8,250
18-03-2024,SKU077,431,0,17,294
18-03-2024,SKU078,93,571,8,249
18-03-2024,SKU080,51,238,12,135
18-03-2024,SKU083,793,993,20,828
18-03-2024,SKU092,69,230,10,116
18-03-2024,SKU094,284,378,18,290
19-03-2024,SKU006,307,0,13,248
19-03-2024,SKU008,1252,0,6,390
19-03-2024,SKU017,226,560,12,318
19-03-2024,SKU018,204,463,12,264
19-03-2024,SKU019,274,0,19,205
19-03-2024,SKU027,532,0,7,268
19-03-2024,SKU029,160,247,15,166
19-03-2024,SKU051,602,1087,15,726
19-03-2024,SKU058,77,399,18,307
19-03-2024,SKU062,428,0,6,328
19-03-2024,SKU063,177,656,10,329
19-03-2024,SKU070,120,576,8,250
19-03-2024,SKU077,416,0,17,294
19-03-2024,SKU078,641,0,8,249
19-03-2024,SKU080,44,238,12,135
19-03-2024,SKU083,764,993,20,828
19-03-2024,SKU092,61,230,10,116
19-03-2024,SKU094,272,378,18,290
20-03-2024,SKU006,291,0,13,248
20-03-2024,SKU008,1227,0,6,390
20-03-2024,SKU017,208,560,12,318
20-03-2024,SKU018,189,463,12,264
20-03-2024,SKU019,268,0,19,205
20-03-2024,SKU027,511,0,7,268
20-03-2024,SKU029,153,247,15,166
20-03-2024,SKU051,571,1087,15,726
20-03-2024,SKU058,64,399,18,307
20-03-2024,SKU062,398,0,6,328
20-03-2024,SKU063,155,656,10,329
20-03-2024,SKU070,105,576,8,250
20-03-2024,SKU077,402,0,17,294
20-03-2024,SKU078,625,0,8,249
20-03-2024,SKU080,273,0,12,135
20-03-2024,SKU083,726,993,20,828
20-03-2024,SKU092,54,230,10,116
20-03-2024,SKU094,260,378,18,290
21-03-2024,SKU006,279,0,13,248
21-03-2024,SKU008,1190,0,6,390
21-03-2024,SKU017,189,560,12,318
21-03-2024,SKU018,172,463,12,264
21-03-2024,SKU019,260,0,19,205
21-03-2024,SKU020,212,0,6,77
21-03-2024,SKU027,486,0,7,268
21-03-2024,SKU029,145,247,15,166
21-03-2024,SKU039,187,0,6,77
21-03-2024,SKU051,529,1087,15,726
21-03-2024,SKU058,446,0,18,307
21-03-2024,SKU062,378,0,6,328
21-03-2024,SKU063,139,656,10,329
21-03-2024,SKU070,660,0,8,250
21-03-2024,SKU077,387,0,17,294
21-03-2024,SKU078,609,0,8,249
21-03-2024,SKU080,265,0,12,135
21-03-2024,SKU083,697,993,20,828
21-03-2024,SKU092,45,230,10,116
21-03-2024,SKU094,248,378,18,290
22-03-2024,SKU006,266,0,13,248
22-03-2024,SKU008,1154,0,6,390
22-03-2024,SKU017,171,560,12,318
22-03-2024,SKU018,156,463,12,264
22-03-2024,SKU019,252,0,19,205
22-03-2024,SKU020,206,0,6,77
22-03-2024,SKU027,464,0,7,268
22-03-2024,SKU029,138,247,15,166
22-03-2024,SKU039,180,0,6,77
22-03-2024,SKU051,492,1087,15,726
22-03-2024,SKU058,435,0,18,307
22-03-2024,SKU062,348,0,6,328
22-03-2024,SKU063,111,656,10,329
22-03-2024,SKU070,644,0,8,250
22-03-2024,SKU077,376,0,17,294
22-03-2024,SKU078,598,0,8,249
22-03-2024,SKU080,258,0,12,135
22-03-2024,SKU083,672,993,20,828
22-03-2024,SKU092,37,230,10,116
22-03-2024,SKU094,236,378,18,290
23-03-2024,SKU006,254,0,13,248
23-03-2024,SKU008,1118,0,6,390
23-03-2024,SKU017,148,560,12,318
23-03-2024,SKU018,133,463,12,264
23-03-2024,SKU019,242,0,19,205
23-03-2024,SKU020,197,0,6,77
23-03-2024,SKU027,433,0,7,268
23-03-2024,SKU029,131,247,15,166
23-03-2024,SKU039,170,0,6,77
23-03-2024,SKU051,450,1087,15,726
23-03-2024,SKU058,425,0,18,307
23-03-2024,SKU062,314,894,6,328
23-03-2024,SKU063,746,0,10,329
23-03-2024,SKU070,624,0,8,250
23-03-2024,SKU077,361,0,17,294
23-03-2024,SKU078,572,0,8,249
23-03-2024,SKU080,248,0,12,135
23-03-2024,SKU083,632,993,20,828
23-03-2024,SKU092,259,0,10,116
23-03-2024,SKU094,221,378,18,290
24-03-2024,SKU006,237,413,13,248
24-03-2024,SKU008,1076,0,6,390
24-03-2024,SKU017,129,560,12,318
24-03-2024,SKU018,115,463,12,264
24-03-2024,SKU019,233,0,19,205
24-03-2024,SKU020,189,0,6,77
24-03-2024,SKU027,410,0,7,268
24-03-2024,SKU029,123,247,15,166
24-03-2024,SKU039,163,0,6,77
24-03-2024,SKU051,414,1087,15,726
24-03-2024,SKU058,410,0,18,307
24-03-2024,SKU062,270,894,6,328
24-03-2024,SKU063,724,0,10,329
24-03-2024,SKU070,600,0,8,250
24-03-2024,SKU077,345,0,17,294
24-03-2024,SKU078,545,0,8,249
24-03-2024,SKU080,238,0,12,135
24-03-2024,SKU083,589,993,20,828
24-03-2024,SKU092,250,0,10,116
24-03-2024,SKU094,208,378,18,290
25-03-2024,SKU006,223,413,13,248
25-03-2024,SKU008,1050,0,6,390
25-03-2024,SKU017,109,560,12,318
25-03-2024,SKU018,98,463,12,264
25-03-2024,SKU019,226,0,19,205
25-03-2024,SKU020,183,0,6,77
25-03-2024,SKU027,390,0,7,268
25-03-2024,SKU029,114,247,15,166
25-03-2024,SKU039,157,0,6,77
25-03-2024,SKU051,385,1087,15,726
25-03-2024,SKU058,395,0,18,307
25-03-2024,SKU062,245,894,6,328
25-03-2024,SKU063,706,0,10,329
25-03-2024,SKU070,585,0,8,250
25-03-2024,SKU077,332,0,17,294
25-03-2024,SKU078,525,0,8,249
25-03-2024,SKU080,229,0,12,135
25-03-2024,SKU083,551,993,20,828
25-03-2024,SKU092,243,0,10,116
25-03-2024,SKU094,193,378,18,290
26-03-2024,SKU006,210,413,13,248
26-03-2024,SKU008,1022,0,6,390
26-03-2024,SKU017,649,0,12,318
26-03-2024,SKU018,85,463,12,264
26-03-2024,SKU019,219,0,19,205
26-03-2024,SKU020,176,0,6,77
26-03-2024,SKU027,362,0,7,268
26-03-2024,SKU029,106,247,15,166
26-03-2024,SKU039,150,0,6,77
26-03-2024,SKU051,350,1087,15,726
26-03-2024,SKU058,379,0,18,307
26-03-2024,SKU062,215,894,6,328
26-03-2024,SKU063,688,0,10,329
26-03-2024,SKU070,566,0,8,250
26-03-2024,SKU077,322,0,17,294
26-03-2024,SKU078,503,0,8,249
26-03-2024,SKU080,222,0,12,135
26-03-2024,SKU083,513,993,20,828
26-03-2024,SKU086,576,0,16,343
26-03-2024,SKU092,236,0,10,116
26-03-2024,SKU094,180,378,18,290
27-03-2024,SKU006,197,413,13,248
27-03-2024,SKU008,990,0,6,390
27-03-2024,SKU017,632,0,12,318
27-03-2024,SKU018,74,463,12,264
27-03-2024,SKU019,210,0,19,205
27-03-2024,SKU020,168,0,6,77
27-03-2024,SKU027,341,0,7,268
27-03-2024,SKU029,99,247,15,166
27-03-2024,SKU039,142,0,6,77
27-03-2024,SKU051,315,1087,15,726
27-03-2024,SKU058,368,0,18,307
27-03-2024,SKU062,187,894,6,328
27-03-2024,SKU063,668,0,10,329
27-03-2024,SKU070,546,0,8,250
27-03-2024,SKU077,311,0,17,294
27-03-2024,SKU078,483,0,8,249
27-03-2024,SKU080,216,0,12,135
27-03-2024,SKU083,485,993,20,828
27-03-2024,SKU086,561,0,16,343
27-03-2024,SKU092,228,0,10,116
27-03-2024,SKU094,171,378,18,290
28-03-2024,SKU006,182,413,13,248
28-03-2024,SKU008,952,0,6,390
28-03-2024,SKU017,614,0,12,318
28-03-2024,SKU018,524,0,12,264
28-03-2024,SKU019,201,255,19,205
28-03-2024,SKU020,163,0,6,77
28-03-2024,SKU027,322,0,7,268
28-03-2024,SKU029,90,247,15,166
28-03-2024,SKU039,135,0,6,77
28-03-2024,SKU051,284,1087,15,726
28-03-2024,SKU058,355,0,18,307
28-03-2024,SKU062,154,894,6,328
28-03-2024,SKU063,644,0,10,329
28-03-2024,SKU070,524,0,8,250
28-03-2024,SKU077,300,0,17,294
28-03-2024,SKU078,466,0,8,249
28-03-2024,SKU080,207,0,12,135
28-03-2024,SKU083,458,993,20,828
28-03-2024,SKU086,544,0,16,343
28-03-2024,SKU092,221,0,10,116
28-03-2024,SKU094,161,378,18,290
29-03-2024,SKU006,171,413,13,248
29-03-2024,SKU008,907,0,6,390
29-03-2024,SKU017,593,0,12,318
29-03-2024,SKU018,511,0,12,264
29-03-2024,SKU019,193,255,19,205
29-03-2024,SKU020,156,0,6,77
29-03-2024,SKU027,300,0,7,268
29-03-2024,SKU029,83,247,15,166
29-03-2024,SKU039,129,0,6,77
29-03-2024,SKU051,253,1087,15,726
29-03-2024,SKU058,343,0,18,307
29-03-2024,SKU062,1023,0,6,328
29-03-2024,SKU063,625,0,10,329
29-03-2024,SKU070,509,0,8,250
29-03-2024,SKU077,288,400,17,294
29-03-2024,SKU078,447,0,8,249
29-03-2024,SKU080,201,0,12,135
29-03-2024,SKU083,430,993,20,828
29-03-2024,SKU086,528,0,16,343
29-03-2024,SKU092,216,0,10,116
29-03-2024,SKU094,146,378,18,290
30-03-2024,SKU006,158,413,13,248
30-03-2024,SKU008,866,0,6,390
30-03-2024,SKU017,571,0,12,318
30-03-2024,SKU018,494,0,12,264
30-03-2024,SKU019,183,255,19,205
30-03-2024,SKU020,147,0,6,77
30-03-2024,SKU027,270,0,7,268
30-03-2024,SKU029,72,247,15,166
30-03-2024,SKU039,121,0,6,77
30-03-2024,SKU051,223,1087,15,726
30-03-2024,SKU058,330,0,18,307
30-03-2024,SKU062,988,0,6,328
30-03-2024,SKU063,598,0,10,329
30-03-2024,SKU070,483,0,8,250
30-03-2024,SKU077,273,400,17,294
30-03-2024,SKU078,428,0,8,249
30-03-2024,SKU080,190,0,12,135
30-03-2024,SKU083,397,993,20,828
30-03-2024,SKU086,509,0,16,343
30-03-2024,SKU092,208,0,10,116
30-03-2024,SKU094,132,378,18,290
30-03-2024,SKU098,539,0,13,333
31-03-2024,SKU006,142,413,13,248
31-03-2024,SKU008,824,0,6,390
31-03-2024,SKU017,549,0,12,318
31-03-2024,SKU018,474,0,12,264
31-03-2024,SKU019,172,255,19,205
31-03-2024,SKU020,139,0,6,77
31-03-2024,SKU027,248,668,7,268
31-03-2024,SKU029,59,247,15,166
31-03-2024,SKU039,113,0,6,77
31-03-2024,SKU051,1264,0,15,726
31-03-2024,SKU058,318,0,18,307
31-03-2024,SKU062,957,0,6,328
31-03-2024,SKU063,569,0,10,329
31-03-2024,SKU070,468,0,8,250
31-03-2024,SKU077,258,400,17,294
31-03-2024,SKU078,404,0,8,249
31-03-2024,SKU080,181,0,12,135
31-03-2024,SKU083,357,993,20,828
31-03-2024,SKU086,492,0,16,343
31-03-2024,SKU092,199,0,10,116
31-03-2024,SKU094,116,378,18,290
31-03-2024,SKU098,518,0,13,333
01-04-2024,SKU006,129,413,13,248
01-04-2024,SKU008,790,0,6,390
01-04-2024,SKU017,532,0,12,318
01-04-2024,SKU018,460,0,12,264
01-04-2024,SKU019,164,255,19,205
01-04-2024,SKU020,132,0,6,77
01-04-2024,SKU027,233,668,7,268
01-04-2024,SKU029,51,247,15,166
01-04-2024,SKU039,106,0,6,77
01-04-2024,SKU051,1226,0,15,726
01-04-2024,SKU058,304,399,18,307
01-04-2024,SKU062,932,0,6,328
01-04-2024,SKU063,547,0,10,329
01-04-2024,SKU070,448,0,8,250
01-04-2024,SKU077,249,400,17,294
01-04-2024,SKU078,385,0,8,249
01-04-2024,SKU080,176,0,12,135
01-04-2024,SKU083,327,993,20,828
01-04-2024,SKU086,476,0,16,343
01-04-2024,SKU092,193,0,10,116
01-04-2024,SKU094,105,378,18,290
01-04-2024,SKU098,504,0,13,333
02-04-2024,SKU006,115,413,13,248
02-04-2024,SKU008,759,0,6,390
02-04-2024,SKU017,513,0,12,318
02-04-2024,SKU018,444,0,12,264
02-04-2024,SKU019,154,255,19,205
02-04-2024,SKU020,125,0,6,77
02-04-2024,SKU027,207,668,7,268
02-04-2024,SKU029,42,247,15,166
02-04-2024,SKU039,99,0,6,77
02-04-2024,SKU051,1196,0,15,726
02-04-2024,SKU058,291,399,18,307
02-04-2024,SKU062,899,0,6,328
02-04-2024,SKU063,521,0,10,329
02-04-2024,SKU070,431,0,8,250
02-04-2024,SKU077,236,400,17,294
02-04-2024,SKU078,366,0,8,249
02-04-2024,SKU080,168,0,12,135
02-04-2024,SKU083,302,993,20,828
02-04-2024,SKU086,463,0,16,343
02-04-2024,SKU092,187,0,10,116
02-04-2024,SKU094,93,378,18,290
02-04-2024,SKU098,487,0,13,333
03-04-2024,SKU006,102,413,13,248
03-04-2024,SKU008,720,0,6,390
03-04-2024,SKU017,497,0,12,318
03-04-2024,SKU018,429,0,12,264
03-04-2024,SKU019,147,255,19,205
03-04-2024,SKU020,121,0,6,77
03-04-2024,SKU027,183,668,7,268
03-04-2024,SKU029,278,0,15,166
03-04-2024,SKU039,93,0,6,77
03-04-2024,SKU051,1169,0,15,726
03-04-2024,SKU058,278,399,18,307
03-04-2024,SKU062,873,0,6,328
03-04-2024,SKU063,498,0,10,329
03-04-2024,SKU070,415,0,8,250
03-04-2024,SKU077,224,400,17,294
03-04-2024,SKU078,345,0,8,249
03-04-2024,SKU080,160,0,12,135
03-04-2024,SKU083,273,993,20,828
03-04-2024,SKU086,448,0,16,343
03-04-2024,SKU087,237,0,11,105
03-04-2024,SKU092,180,0,10,116
03-04-2024,SKU094,81,378,18,290
03-04-2024,SKU098,469,0,13,333
04-04-2024,SKU006,89,413,13,248
04-04-2024,SKU008,694,0,6,390
04-04-2024,SKU017,477,0,12,318
04-04-2024,SKU018,414,0,12,264
04-04-2024,SKU019,138,255,19,205
04-04-2024,SKU020,114,0,6,77
04-04-2024,SKU027,166,668,7,268
04-04-2024,SKU029,270,0,15,166
04-04-2024,SKU039,86,0,6,77
04-04-2024,SKU051,1133,0,15,726
04-04-2024,SKU058,262,399,18,307
04-04-2024,SKU062,843,0,6,328
04-04-2024,SKU063,481,0,10,329
04-04-2024,SKU070,396,0,8,250
04-04-2024,SKU077,211,400,17,294
04-04-2024,SKU078,327,0,8,249
04-04-2024,SKU080,152,0,12,135
04-04-2024,SKU083,241,993,20,828
04-04-2024,SKU086,433,0,16,343
04-04-2024,SKU087,230,0,11,105
04-04-2024,SKU092,174,0,10,116
04-04-2024,SKU094,68,378,18,290
04-04-2024,SKU098,451,0,13,333
05-04-2024,SKU006,77,413,13,248
05-04-2024,SKU008,661,0,6,390
05-04-2024,SKU017,463,0,12,318
05-04-2024,SKU018,398,0,12,264
05-04-2024,SKU019,130,255,19,205
05-04-2024,SKU020,106,0,6,77
05-04-2024,SKU027,146,668,7,268
05-04-2024,SKU029,260,0,15,166
05-04-2024,SKU039,78,0,6,77
05-04-2024,SKU051,1105,0,15,726
05-04-2024,SKU058,249,399,18,307
05-04-2024,SKU062,812,0,6,328
05-04-2024,SKU063,458,0,10,329
05-04-2024,SKU070,379,0,8,250
05-04-2024,SKU077,194,400,17,294
05-04-2024,SKU078,307,0,8,249
05-04-2024,SKU080,146,0,12,135
05-04-2024,SKU083,207,993,20,828
05-04-2024,SKU086,415,0,16,343
05-04-2024,SKU087,223,0,11,105
05-04-2024,SKU092,166,0,10,116
05-04-2024,SKU094,432,0,18,290
05-04-2024,SKU098,432,0,13,333
06-04-2024,SKU006,475,0,13,248
06-04-2024,SKU008,617,0,6,390
06-04-2024,SKU017,441,0,12,318
06-04-2024,SKU018,380,0,12,264
06-04-2024,SKU019,122,255,19,205
06-04-2024,SKU020,98,0,6,77
06-04-2024,SKU027,119,668,7,268
06-04-2024,SKU029,251,0,15,166
06-04-2024,SKU039,70,209,6,77
06-04-2024,SKU051,1061,0,15,726
06-04-2024,SKU058,234,399,18,307
06-04-2024,SKU062,787,0,6,328
06-04-2024,SKU063,433,0,10,329
06-04-2024,SKU070,355,0,8,250
06-04-2024,SKU077,180,400,17,294
06-04-2024,SKU078,288,0,8,249
06-04-2024,SKU080,141,0,12,135
06-04-2024,SKU083,171,993,20,828
06-04-2024,SKU086,400,0,16,343
06-04-2024,SKU087,217,0,11,105
06-04-2024,SKU092,156,0,10,116
06-04-2024,SKU094,421,0,18,290
06-04-2024,SKU098,410,0,13,333
07-04-2024,SKU006,456,0,13,248
07-04-2024,SKU008,576,0,6,390
07-04-2024,SKU017,421,0,12,318
07-04-2024,SKU018,365,0,12,264
07-04-2024,SKU019,115,255,19,205
07-04-2024,SKU020,91,0,6,77
07-04-2024,SKU027,759,0,7,268
07-04-2024,SKU029,243,0,15,166
07-04-2024,SKU039,63,209,6,77
07-04-2024,SKU051,1019,0,15,726
07-04-2024,SKU058,218,399,18,307
07-04-2024,SKU062,738,0,6,328
07-04-2024,SKU063,413,0,10,329
07-04-2024,SKU070,336,0,8,250
07-04-2024,SKU077,166,400,17,294
07-04-2024,SKU078,267,0,8,249
07-04-2024,SKU080,134,238,12,135
07-04-2024,SKU083,1133,0,20,828
07-04-2024,SKU086,383,0,16,343
07-04-2024,SKU087,212,0,11,105
07-04-2024,SKU092,149,0,10,116
07-04-2024,SKU094,407,0,18,290
07-04-2024,SKU098,386,0,13,333
08-04-2024,SKU006,444,0,13,248
08-04-2024,SKU008,549,0,6,390
08-04-2024,SKU017,405,0,12,318
08-04-2024,SKU018,351,0,12,264
08-04-2024,SKU019,106,255,19,205
08-04-2024,SKU020,86,0,6,77
08-04-2024,SKU027,736,0,7,268
08-04-2024,SKU029,236,0,15,166
08-04-2024,SKU039,54,209,6,77
08-04-2024,SKU051,974,0,15,726
08-04-2024,SKU058,206,399,18,307
08-04-2024,SKU062,713,0,6,328
08-04-2024,SKU063,393,0,10,329
08-04-2024,SKU070,321,0,8,250
08-04-2024,SKU077,154,400,17,294
08-04-2024,SKU078,250,0,8,249
08-04-2024,SKU080,127,238,12,135
08-04-2024,SKU083,1093,0,20,828
08-04-2024,SKU086,364,0,16,343
08-04-2024,SKU087,204,0,11,105
08-04-2024,SKU092,142,0,10,116
08-04-2024,SKU094,392,0,18,290
08-04-2024,SKU098,362,0,13,333
09-04-2024,SKU006,434,0,13,248
09-04-2024,SKU008,523,0,6,390
09-04-2024,SKU017,384,0,12,318
09-04-2024,SKU018,339,0,12,264
09-04-2024,SKU019,99,255,19,205
09-04-2024,SKU020,79,0,6,77
09-04-2024,SKU027,715,0,7,268
09-04-2024,SKU029,228,0,15,166
09-04-2024,SKU039,46,209,6,77
09-04-2024,SKU051,934,0,15,726
09-04-2024,SKU058,196,399,18,307
09-04-2024,SKU062,680,0,6,328
09-04-2024,SKU063,379,0,10,329
09-04-2024,SKU070,303,0,8,250
09-04-2024,SKU077,139,400,17,294
09-04-2024,SKU078,228,571,8,249
09-04-2024,SKU080,121,238,12,135
09-04-2024,SKU083,1062,0,20,828
09-04-2024,SKU086,347,0,16,343
09-04-2024,SKU087,199,0,11,105
09-04-2024,SKU092,135,0,10,116
09-04-2024,SKU094,382,0,18,290
09-04-2024,SKU098,343,0,13,333
10-04-2024,SKU006,420,0,13,248
10-04-2024,SKU008,490,0,6,390
10-04-2024,SKU017,364,0,12,318
10-04-2024,SKU018,325,0,12,264
10-04-2024,SKU019,89,255,19,205
10-04-2024,SKU020,72,207,6,77
10-04-2024,SKU027,700,0,7,268
10-04-2024,SKU029,222,0,15,166
10-04-2024,SKU039,39,209,6,77
10-04-2024,SKU051,900,0,15,726
10-04-2024,SKU058,184,399,18,307
10-04-2024,SKU062,641,0,6,328
10-04-2024,SKU063,359,0,10,329
10-04-2024,SKU070,283,0,8,250
10-04-2024,SKU076,948,0,9,405
10-04-2024,SKU077,126,400,17,294
10-04-2024,SKU078,211,571,8,249
10-04-2024,SKU080,113,238,12,135
10-04-2024,SKU083,1021,0,20,828
10-04-2024,SKU086,333,489,16,343
10-04-2024,SKU087,194,0,11,105
10-04-2024,SKU092,128,0,10,116
10-04-2024,SKU094,368,0,18,290
10-04-2024,SKU098,329,554,13,333
11-04-2024,SKU006,405,0,13,248
11-04-2024,SKU008,441,0,6,390
11-04-2024,SKU017,349,0,12,318
11-04-2024,SKU018,311,0,12,264
11-04-2024,SKU019,82,255,19,205
11-04-2024,SKU020,68,207,6,77
11-04-2024,SKU027,678,0,7,268
11-04-2024,SKU029,214,0,15,166
11-04-2024,SKU039,33,209,6,77
11-04-2024,SKU051,857,0,15,726
11-04-2024,SKU058,172,399,18,307
11-04-2024,SKU062,611,0,6,328
11-04-2024,SKU063,337,0,10,329
11-04-2024,SKU070,267,0,8,250
11-04-2024,SKU076,926,0,9,405
11-04-2024,SKU077,117,400,17,294
11-04-2024,SKU078,194,571,8,249
11-04-2024,SKU080,108,238,12,135
11-04-2024,SKU083,990,0,20,828
11-04-2024,SKU086,321,489,16,343
11-04-2024,SKU087,186,0,11,105
11-04-2024,SKU092,122,0,10,116
11-04-2024,SKU094,356,0,18,290
11-04-2024,SKU098,312,554,13,333
12-04-2024,SKU006,396,0,13,248
12-04-2024,SKU008,416,0,6,390
12-04-2024,SKU017,330,0,12,318
12-04-2024,SKU018,295,0,12,264
12-04-2024,SKU019,74,255,19,205
12-04-2024,SKU020,62,207,6,77
12-04-2024,SKU027,665,0,7,268
12-04-2024,SKU029,207,0,15,166
12-04-2024,SKU039,236,0,6,77
12-04-2024,SKU051,827,0,15,726
12-04-2024,SKU058,159,399,18,307
12-04-2024,SKU062,585,0,6,328
12-04-2024,SKU063,314,656,10,329
12-04-2024,SKU070,252,0,8,250
12-04-2024,SKU076,898,0,9,405
12-04-2024,SKU077,104,400,17,294
12-04-2024,SKU078,177,571,8,249
12-04-2024,SKU080,102,238,12,135
12-04-2024,SKU083,958,0,20,828
12-04-2024,SKU086,306,489,16,343
12-04-2024,SKU087,179,0,11,105
12-04-2024,SKU092,115,230,10,116
12-04-2024,SKU094,345,0,18,290
12-04-2024,SKU098,294,554,13,333
13-04-2024,SKU006,381,0,13,248
13-04-2024,SKU008,366,1061,6,390
13-04-2024,SKU017,307,560,12,318
13-04-2024,SKU018,276,0,12,264
13-04-2024,SKU019,64,255,19,205
13-04-2024,SKU020,53,207,6,77
13-04-2024,SKU027,648,0,7,268
13-04-2024,SKU029,200,0,15,166
13-04-2024,SKU039,229,0,6,77
13-04-2024,SKU051,794,0,15,726
13-04-2024,SKU058,147,399,18,307
13-04-2024,SKU062,559,0,6,328
13-04-2024,SKU063,292,656,10,329
13-04-2024,SKU070,228,576,8,250
13-04-2024,SKU076,867,0,9,405
13-04-2024,SKU077,85,400,17,294
13-04-2024,SKU078,155,571,8,249
13-04-2024,SKU080,92,238,12,135
